record_id,candidate_id,source_record_id,source_corpus,docling_markdown,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
full_2026-07-06__rec_001358,full_2026-07-06__rec_001358,rec_001358,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001358.md,Harnessing the Power of Single-Cell Large Language Models with Parameter Efficient Fine-Tuning using scPEFT,10.1038/s42256-025-01170-z,EXCLUDE,application_wrapper,generative_status_unclear,adjudicator,"The record describes scPEFT as a parameter-efficient fine-tuning framework over existing single-cell LLMs and the provided full text only shows benchmark dataset descriptions using gene-expression data. There is no evidence of natural-language text or a substantive text-bio bridge, and no explicit generative architecture is described.","""Harnessing the Power of Single-Cell Large Language Models with Parameter Efficient Fine-Tuning using scPEFT""; ""We selected the top 2,000 highly variable genes per cell""; ""cell type identification""; ""Benchmarking Dataset descriptions""; no natural-language text, prompts, or descriptions are shown in the provided sections",application_wrapper,none,application_wrapper,generative_status_unclear
full_2026-07-06__rec_001381,full_2026-07-06__rec_001381,rec_001381,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001381.md,Language-Enhanced Representation Learning for Single-Cell Transcriptomics,,UNCERTAIN,none,generative_status_unclear,adjudicator,"This is a primary multimodal model paper: it explicitly integrates scRNA-seq with textual descriptions and metadata for language-enhanced single-cell representation learning. The generative aspect is not fully specified beyond “generative flexibility,” so generation remains unclear.",text_component: “high-level biological knowledge encoded in textual descriptions and metadata”; text_bio_bridge: “integrate the fine-grained molecular signals from scRNA-seq with ... textual descriptions”; generative: “combining discriminative precision with generative flexibility”; foundation model: “single-cell large language models (scLLMs)” and “self-supervised pre-training on extensive expression datasets”,none,none,none,generative_status_unclear
full_2026-07-06__rec_001391,full_2026-07-06__rec_001391,rec_001391,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001391.md,MAMMAL - Molecular Aligned Multi-Modal Architecture and Language,10.48550/arXiv.2410.22367,UNCERTAIN,none,text_component_unclear,adjudicator,"This is a primary multimodal foundation model over biological modalities, and it explicitly supports generation via a unified seq2seq/encoder-decoder design. The record mentions structured prompts, but not clear natural-language text or a substantive text-bio bridge, so those criteria remain unresolved.","""structured prompt syntax supports classification, regression, and generation tasks""; ""supports both encoder-only and encoder-decoder autoregressive modes""",none,text_component_unclear,none,none
full_2026-07-06__rec_001431,full_2026-07-06__rec_001431,rec_001431,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001431.md,BIOFORMERS: A SCALABLE FRAMEWORK FOR EXPLORING BIOSTATES USING TRANSFORMERS,10.1101/2023.11.29.569320,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001436,full_2026-07-06__rec_001436,rec_001436,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001436.md,Predicting evolutionary rate as a pretraining task improves genome language model representations,10.64898/2026.02.02.703275,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001447,full_2026-07-06__rec_001447,rec_001447,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001447.md,GeneChat: A Multi-Modal Large Language Model for Gene Function Prediction,10.1101/2025.06.05.658031,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001487,full_2026-07-06__rec_001487,rec_001487,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001487.md,Universal Single-Cell Transcriptomic Aging Clock powered by LLMs reveals targets to slow cellular aging,10.1093/geroni/igaf122.4305,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary single-cell transcriptomic model, but the only text-like element is a biological token sequence described as a sentence analogy. No substantive natural-language text, text-bio bridge, or generative mechanism is evidenced.","""representing single-cell transcriptomes as ordered sequences of gene names, analogous to sentences in text""; ""converted into a 'cell sentence'""; ""fine-tuned directly on single-cell data for age prediction""; ""pretrained language models""; ""the model can also identify genes whose modulation decreases predicted transcriptional age""; ""[truncated]""; ""leverages already well-validated LLMs""; ""foundation models that must be trained from scratch on omics data""; ""state-of-the-art accuracy in predicting biological age""; ""model learns a universal latent representation of aging""; ""not natural language text""}]}ួ】",EC2_no_text_component,none,application_wrapper,none
full_2026-07-06__rec_001497,full_2026-07-06__rec_001497,rec_001497,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001497.md,SARITA: a large language model for generating the S1 subunit of the SARS-CoV-2 spike protein,10.1101/2024.12.10.627777,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001519,full_2026-07-06__rec_001519,rec_001519,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001519.md,BioGPT: A Generative Transformer-Based Framework for Personalized Genomic Medicine and Rare Disease Diagnosis,10.58496/mjaih/2025/015,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001534,full_2026-07-06__rec_001534,rec_001534,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001534.md,GENERator: A Long-Context Generative Genomic Foundation Model,10.48550/arXiv.2502.07272,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001617,full_2026-07-06__rec_001617,rec_001617,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001617.md,Cell-o1: Training LLMs to Solve Single-Cell Reasoning Puzzles with Reinforcement Learning,10.48550/arXiv.2506.02911,UNCERTAIN,none,text_bio_bridge_unclear,adjudicator,"The record clearly introduces a new 7B LLM for scRNA-seq cell-type annotation, so it is a primary model paper with both biological and text/model components. The provided abstract does not explicitly state how natural-language text is bridged to the biological modality, so I kept the text-bio bridge unresolved rather than inferring it from 'LLM' alone.","""we propose Cell-o1, a 7B LLM trained via supervised fine-tuning on distilled reasoning traces""; ""cell type annotation ... single-cell RNA sequencing data""",none,none,application_wrapper,mixed_signals
full_2026-07-06__rec_001618,full_2026-07-06__rec_001618,rec_001618,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001618.md,A foundational model for joint sequence-function multi-species modeling at scale for long-range genomic prediction,10.64898/2025.12.22.695963,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001623,full_2026-07-06__rec_001623,rec_001623,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001623.md,A Genomic Language Model for Zero-Shot Prediction of Promoter Variant Effects,10.1101/2024.11.11.623015,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001625,full_2026-07-06__rec_001625,rec_001625,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001625.md,Celler:A Genomic Language Model for Long-Tailed Single-Cell Annotation,10.48550/arXiv.2504.00020,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001633,full_2026-07-06__rec_001633,rec_001633,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001633.md,GenSLMs: Genome-scale language models reveal SARS-CoV-2 evolutionary dynamics,10.1101/2022.10.10.511571,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001641,full_2026-07-06__rec_001641,rec_001641,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001641.md,CanBART: A generative foundation model of cancer molecular alterations for synthetic patient generation and genomic profile completion,10.1101/2025.11.04.25339512,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001655,full_2026-07-06__rec_001655,rec_001655,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001655.md,Exploring the Potentials and Challenges of Using Large Language Models for the Analysis of Transcriptional Regulation of Long Non-coding RNAs,10.48550/arXiv.2411.03522,EXCLUDE,application_wrapper,none,adjudicator,"The record describes fine-tuning pre-trained genome foundation models on lncRNA sequence classification tasks, not a new generative model. No natural-language text component or substantive text-bio bridge is evidenced, so this is best treated as an application wrapper.",none,EC2_no_text_component,none,application_wrapper,none
full_2026-07-06__rec_001676,full_2026-07-06__rec_001676,rec_001676,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001676.md,Caduceus: Bi-Directional Equivariant Long-Range DNA Sequence Modeling,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001683,full_2026-07-06__rec_001683,rec_001683,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001683.md,AntigenLM: Structure-Aware DNA Language Modeling for Influenza,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001687,full_2026-07-06__rec_001687,rec_001687,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001687.md,CaLMFlow: Volterra Flow Matching using Causal Language Models,10.48550/arXiv.2410.05292,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001700,full_2026-07-06__rec_001700,rec_001700,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001700.md,Semantic mining of functional de novo genes from a genomic language model,10.1101/2024.12.17.628962,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001714,full_2026-07-06__rec_001714,rec_001714,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001714.md,Open-weight genome language model safeguards: Assessing robustness via adversarial fine-tuning,10.48550/arXiv.2511.19299,UNCERTAIN,none,mixed_signals,adjudicator,This is a primary empirical study on fine-tuning an open-source genomic language model with viral sequences. The record supports a generative biological model but not a natural-language text component or text-bio bridge.,text_component: none; text_bio_bridge: none; generative: “predictive and generative capabilities” and “configured for autoregressive pretraining”,EC2_no_text_component,none,application_wrapper,none
full_2026-07-06__rec_001725,full_2026-07-06__rec_001725,rec_001725,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001725.md,Gene-Family Encoding Boosts Domain-Adapted Single-Cell Language Models,10.1101/2025.09.16.676672,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001730,full_2026-07-06__rec_001730,rec_001730,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001730.md,Enhanced Viral Genome Classification Using Large Language Models,10.3390/a18060302,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
full_2026-07-06__rec_001735,full_2026-07-06__rec_001735,rec_001735,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001735.md,"Learning from Gene Names, Expression Values and Images: Contrastive Masked Text-Image Pretraining for Spatial Transcriptomics Representation Learning",10.48550/arXiv.2509.16892,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001761,full_2026-07-06__rec_001761,rec_001761,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001761.md,Generative design and construction of functional plasmids with a DNA language model,10.64898/2025.12.06.692736,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_001773,full_2026-07-06__rec_001773,rec_001773,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001773.md,Omni-DNA: A Unified Genomic Foundation Model for Cross-Modal and Multi-Task Learning,10.48550/arXiv.2502.03499,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001838,full_2026-07-06__rec_001838,rec_001838,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001838.md,Cell2Text: Multimodal LLM for Generating Single-Cell Descriptions from RNA-Seq Data,10.48550/arXiv.2509.24840,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_001889,full_2026-07-06__rec_001889,rec_001889,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_001889.md,scMOBA: A conversational single-cell Multi-Omics Brain Agent across species,10.64898/2025.12.01.691565,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_002049,full_2026-07-06__rec_002049,rec_002049,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002049.md,BioVERSE: Representation Alignment of Biomedical Modalities to LLMs for Multi-Modal Reasoning,10.48550/arXiv.2510.01428,INCLUDE,none,none,adjudicator,"BIOVERSE is presented as a new multimodal model/framework, not a review, benchmark, or simple wrapper. The record explicitly pairs biological inputs with natural-language queries/descriptions and uses projection-based alignment plus instruction tuning for cross-modal reasoning and dialogue.","""Given a biological input x_b ... and a natural-language context or query q""; ""paired biological entities ... and textual descriptions""; ""interactive, explainable dialogue""; ""standard autoregressive cross-entropy loss""",none,none,application_wrapper,none
full_2026-07-06__rec_002105,full_2026-07-06__rec_002105,rec_002105,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002105.md,Multimodal learning of transcriptomes and text enables interactive single-cell RNA-seq data exploration with natural-language chats,10.1101/2024.10.15.618501,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_002151,full_2026-07-06__rec_002151,rec_002151,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002151.md,scGenAI: A generative AI platform with biological context embedding of multimodal features enhances single cell state classification,10.1101/2025.05.07.652733,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a new single-cell model/tool, but the described inputs are gene IDs, expression levels, and genomic/biofunctional contexts rather than natural-language text. The abstract and full-text sections describe cell-state prediction, not a clearly generative text-bio model.","""GeneExpressionTokenizer() ... encodes gene IDs and expression levels""; ""incorporate genomic and biofunctional contexts""; ""prediction of cell states""",EC2_no_text_component,none,application_wrapper,generative_status_unclear
full_2026-07-06__rec_002162,full_2026-07-06__rec_002162,rec_002162,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002162.md,Enhancing DNA Foundation Models to Address Masking Inefficiencies,10.48550/arXiv.2502.18405,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002304,full_2026-07-06__rec_002304,rec_002304,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002304.md,"Genolator: A Multimodal Large Language Model Fusing Natural Language, Genomic, and Structural Tokens for Protein Function Interpretation",10.1101/2025.11.14.688396,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_002327,full_2026-07-06__rec_002327,rec_002327,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002327.md,OmniNA: A foundation model for nucleotide sequences,10.1101/2024.01.14.575543,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_002339,full_2026-07-06__rec_002339,rec_002339,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002339.md,A Phylogenetic Approach to Genomic Language Modeling,10.48550/arXiv.2503.03773,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"Primary model paper on genomic language modeling using genome sequences and phylogenetic alignments. The record contains no natural-language text or explicit text-bio bridge, so it is excluded for EC2; generative status is only implied by 'gLM' and remains unclear.",“training large language models on genome sequences”; “a substring of the human reference genome ... and a list ... of nucleotides from different species”; “We proposed to train a gLM to model nucleotide evolution”,EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_002357,full_2026-07-06__rec_002357,rec_002357,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002357.md,CD-GPT As a Biological Foundation Model Bridging the Gap between Molecular Sequences Through Central Dogma,10.1101/2024.06.24.600337,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002400,full_2026-07-06__rec_002400,rec_002400,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002400.md,Synthetic Histopathological Images Generation with Artificial Intelligence to Accelerate Research and Improve Clinical Outcomes in Hematology,10.1182/blood-2023-187521,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary biomedical generative paper about synthetic histopathological image generation in hematology. The provided record contains no natural-language text component or text-bio bridge, so it is out of scope.",“Synthetic Histopathological Images Generation with Artificial Intelligence” and “hematology” indicate image generation in a biological setting; no text input/output is described at all in the provided record.,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002410,full_2026-07-06__rec_002410,rec_002410,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md,seqLens: optimizing language models for genomic predictions,10.1101/2025.03.12.642848,EXCLUDE,EC2_no_text_component,none,adjudicator,"Primary model paper on genomic language models, but the evidence only supports DNA/genomic sequence modeling and phenotypic prediction. No natural-language text component or text-bio bridge is described, and the abstract does not state a generative mechanism.","""genomic language modeling (gLM)""; ""trained five byte-pair encoding tokenizers and pretrained 52 gLMs""; ""outperforms... in 13 of 19 benchmarking phenotypic predictions""; ""classification heads""; ""DNA sequences can be conceptualized as a complex language""",EC2_no_text_component,none,none,generative_status_unclear
full_2026-07-06__rec_002451,full_2026-07-06__rec_002451,rec_002451,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,10.1093/bioadv/vbaf188,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary phage-classification method built on pretrained genomic LMs and fine-tuning over nucleotide sequences, not natural-language text. No generative text-bio bridge is described, so it falls outside scope on the text-component criterion.","""genomic language models (LMs) for phage lifestyle classification""; ""direct analysis from nucleotide sequences""; ""fine-tuning them for this specific task""; ""directly process nucleotide sequences without the need for protein annotation""",EC2_no_text_component,none,application_wrapper,none
full_2026-07-06__rec_002459,full_2026-07-06__rec_002459,rec_002459,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",10.48550/arXiv.2411.04165,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002483,full_2026-07-06__rec_002483,rec_002483,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md,Generative single-cell transcriptomics via large language models,10.64898/2026.01.12.699186,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002496,full_2026-07-06__rec_002496,rec_002496,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002496.md,scGPT: toward building a foundation model for single-cell multi-omics using generative AI,10.1038/s41592-024-02201-0,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002511,full_2026-07-06__rec_002511,rec_002511,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,10.1101/2022.01.31.478596,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002517,full_2026-07-06__rec_002517,rec_002517,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md,ChatCell: Facilitating Single-Cell Analysis with Natural Language,10.48550/arXiv.2402.08303,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_002581,full_2026-07-06__rec_002581,rec_002581,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md,CellReasoner: A reasoning-enhanced large language model for cell type annotation,10.1101/2025.05.20.655112,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
full_2026-07-06__rec_002676,full_2026-07-06__rec_002676,rec_002676,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,10.1101/2024.07.27.605418,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary method paper on genomic language models and nucleotide dependency analysis, but the provided evidence is sequence-only. It does not show natural-language text or a substantive text-bio bridge, so it falls outside the target scope.","""trained a species-aware masked language model""; ""single nucleotide, 1-mer tokenization""; ""nucleotide substitutions at one genomic position""; ""existing gLMs""; ""genomic functional elements""",EC2_no_text_component,none,EC3_not_generative,none
full_2026-07-06__rec_002780,full_2026-07-06__rec_002780,rec_002780,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002780.md,From a single sequence to evolutionary trajectories: protein language models capture the evolutionary potential of SARS-CoV-2 protein sequences,10.1101/2024.07.05.602129,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary modeling paper on SARS-CoV-2 protein sequences using a pretrained protein language model, but the record does not show a substantive natural-language text component or text-bio bridge. The model is used for variant-effect prediction, not generation.",“protein language models (PLMs) capture features ... from amino acid sequences alone” and “unmodified pretrained PLM”,EC2_no_text_component,none,application_wrapper,generative_status_unclear
full_2026-07-06__rec_002958,full_2026-07-06__rec_002958,rec_002958,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002958.md,A multimodal cell-free RNA language model for liquid biopsy applications,10.1038/s42256-025-01148-x,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002960,full_2026-07-06__rec_002960,rec_002960,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002960.md,mRNABERT: advancing mRNA sequence design with a universal language model and comprehensive dataset,10.1038/s41467-025-65340-8,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
full_2026-07-06__rec_002969,full_2026-07-06__rec_002969,rec_002969,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002969.md,RiNALMo: general-purpose RNA language models can generalize well on structure prediction tasks,10.1038/s41467-025-60872-5,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
full_2026-07-06__rec_003007,full_2026-07-06__rec_003007,rec_003007,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003007.md,VCWorld: A Biological World Model for Virtual Cell Simulation,,INCLUDE,none,none,adjudicator,"VCWorld is a new biological simulator, not a review, benchmark, or wrapper. The abstract and method explicitly use LLMs with natural-language prompts/descriptions inside the model, and the paper generates stepwise textual outputs and mechanistic hypotheses.","""integrates structured biological knowledge with the iterative reasoning capabilities of large language models""; ""construct a structured prompt ... into a natural language query""; ""generate a comprehensive textual description""; ""generates interpretable, stepwise predictions""; ""LLM to function as a feature generator""; ""generate a comprehensive textual description""",none,none,none,mixed_signals
full_2026-07-06__rec_003008,full_2026-07-06__rec_003008,rec_003008,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003008.md,Aligning LLMs with Biomedical Knowledge using Balanced Fine-Tuning,,INCLUDE,none,none,adjudicator,"This is a primary post-training method for existing LLM backbones, not a review, benchmark, or pure wrapper. The record explicitly ties biomedical text to generated biomedical profile texts and biological reasoning, so the text-bio generative bridge is central.","""aligning Large Language Models (LLMs) with specialized biomedical knowledge""; ""biomedical text""; ""prompting it to generate a response""; ""LLM-generated biological profile texts""; ""BFT-aligned LLMs produce more accurate and professional biomedical profile texts""; ""replacing the default closed-source backbones""; ""70B model""; ""GPT-4o""; ""Gemini-2.5-Flash""; ""GeneAgent""; ""VCWorld""; ""biological process reasoning""; ""chemical perturbation prediction""; ""LLMs""; ""post-training method""; ""generate an entity profile text""; ""text-embeddingada-002""; ""prompting it to generate a response that satisfies the rubric dimensions jointly""; ""prompting it to generate a response""; ""broad biological knowledge""; ""generated profile texts""; ""generative reasoning systems""; ""biomedical profile texts""; ""biological process reasoning""; ""chemical perturbation prediction""; ""biological entity representation""; ""biological downstream tasks""; ""biomedical text""; ""LLMs""; ""alignment""; ""biological knowledge""; ""generative reasoning systems""; ""LLM-generated biological profile texts as embedding inputs""; ""BFT embedding""; ""prompting the BFT-aligned 70B LLM to generate an entity profile text""; ""bio-modality present""; ""text component present""; ""text-bio bridge present""; ""generative model present""; ""foundation model evidence present""; ""application_boundary"":""clear_include""; ""post-training objective""; ""confidence-aware post-training objective""; ""joint post-training""; ""instruction-response pairs""; ""respond that satisfies the rubric dimensions jointly""; ""LLM-generated biological profile texts""; ""text-based baseline""; ""specialized biological foundation model""; ""generative reasoning systems""; ""biomedical profile texts""; ""biological process reasoning""; ""chemical perturbation prediction""; ""biological entity representation""",none,none,application_wrapper,none
full_2026-07-06__rec_003035,full_2026-07-06__rec_003035,rec_003035,include,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_003035.md,Multi-megabase scale genome interpretation with genetic language models,,UNCERTAIN,none,mixed_signals,adjudicator,"This is a primary model paper on DNA-sequence-based genome interpretation. The record shows no natural-language text component or text-bio bridge; it instead uses DNA sequence and Enformer-derived sequence embeddings, while explicitly stating that Phenformer ""learns to generate mechanistic hypotheses.""","""directly from DNA sequences""; ""using only sequence data""; ""sequence embeddings""; ""learns to generate mechanistic hypotheses""; ""a multi-scale genetic language model""; ""pretrained and frozen sequence-to-expression model""; ""whole genome sequencing data from more than 150 000 individuals""; ""generalisation to diverse populations""; evidence_for_text_component=none; evidence_for_text_bio_bridge=none; evidence_for_generative_model=""learns to generate mechanistic hypotheses""; boundary_case=biological_token_only_boundary",none,none,none,none
