record_id,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
rec_000529,Estimating the Prognosis of Low-Grade Glioma with Gene Attention Using Multi-Omics and Multi-Modal Schemes.,10.3390/biology11101462,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000530,Artificial intelligence-based methods for fusion of electronic health records and imaging data.,10.1038/s41598-022-22514-4,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000531,DeepPerVar: a multi-modal deep learning framework for functional interpretation of genetic variants in personal genome.,10.1093/bioinformatics/btac696,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000532,Artificial intelligence for multimodal data integration in oncology.,10.1016/j.ccell.2022.09.012,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000533,RegenX: an NLP recommendation engine for neuroregeneration topics over time.,10.21037/aes-21-29,EXCLUDE,application_wrapper,none,adjudicator,"The paper builds a recommendation engine from literature using search text and LDA topic modeling. That is downstream use of an existing generative topic model, with no foundation-model evidence.","""dynamic topic modeling algorithm based on the Latent Dirichlet allocation (LDA) algorithm""; ""build a recommendation engine""",EC1_no_bio_modality,none,application_wrapper,none
rec_000534,Deciphering microbial gene function using natural language processing.,10.1038/s41467-022-33397-4,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000535,Integrated analysis of multimodal single-cell data with structural similarity.,10.1093/nar/gkac781,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000536,Single-cell multi-modal GAN reveals spatial patterns in single-cell data from triple-negative breast cancer.,10.1016/j.patter.2022.100577,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000537,Developmental Deconvolution for Classification of Cancer Origin.,10.1158/2159-8290.CD-21-1443,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000538,De novo prediction of RNA-protein interactions with graph neural networks.,10.1261/rna.079365.122,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000539,Pan-cancer integrative histology-genomic analysis via multimodal deep learning.,10.1016/j.ccell.2022.07.004,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000540,Evaluating the Microsatellite Instability of Colorectal Cancer Based on Multimodal Deep Learning Integrating Histopathological and Molecular Data.,10.3389/fonc.2022.925079,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000541,"Combining Molecular, Imaging, and Clinical Data Analysis for Predicting Cancer Prognosis.",10.3390/cancers14133215,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000542,HIV viral transcription and immune perturbations in the CNS of people with HIV despite ART.,10.1172/jci.insight.160267,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000543,DESSO-DB: A web database for sequence and shape motif analyses and identification.,10.1016/j.csbj.2022.06.031,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000544,Genomics enters the deep learning era.,10.7717/peerj.13613,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000545,"Artificial Intelligence in Oncology: Current Capabilities, Future Opportunities, and Ethical Considerations.",10.1200/EDBK_350652,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000546,Combining Neuroimaging and Omics Datasets for Disease Classification Using Graph Neural Networks.,10.3389/fnins.2022.866666,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000547,GeMI: interactive interface for transformer-based Genomic Metadata Integration.,10.1093/database/baac036,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000548,DeepLoc 2.0: multi-label subcellular localization prediction using protein language models.,10.1093/nar/gkac278,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,EC3_not_generative,none
rec_000549,A mixture-of-experts deep generative model for integrated analysis of single-cell multiomics data.,10.1016/j.crmeth.2021.100071,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000550,SemanticCAP: Chromatin Accessibility Prediction Enhanced by Features Learning from a Language Model.,10.3390/genes13040568,EXCLUDE,application_wrapper,none,adjudicator,"SemanticCAP is a chromatin-accessibility predictor that merges features from a gene language model. The abstract describes feature fusion, not a substantive generative text-bio foundation model.","""merged the features provided by the gene language model into our chromatin accessibility model""",application_wrapper,none,EC3_not_generative,none
rec_000551,"Recent Technical Advances in Accelerating the Clinical Translation of Small Animal Brain Imaging: Hybrid Imaging, Deep Learning, and Transcriptomics.",10.3389/fmed.2022.771982,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000552,A Novel Deep Learning Method to Predict Lung Cancer Long-Term Survival With Biological Knowledge Incorporated Gene Expression Images and Clinical Data.,10.3389/fgene.2022.800853,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000553,User-Accessible Machine Learning Approaches for Cell Segmentation and Analysis in Tissue.,10.3389/fphys.2022.833333,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000554,Integrating Long-Range Regulatory Interactions to Predict Gene Expression Using Graph Convolutional Networks.,10.1089/cmb.2021.0316,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000555,A Comprehensive Evaluation of Metabolomics Data Preprocessing Methods for Deep Learning.,10.3390/metabo12030202,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is an evaluation of metabolomics preprocessing workflows for deep learning, not a candidate text-bio model. The abstract never describes a text component or a generative architecture.","""A Comprehensive Evaluation of Metabolomics Data Preprocessing Methods for Deep Learning""; ""assessing the impact of... preprocessing methods""",EC2_no_text_component,paper_type_unclear,EC3_not_generative,paper_type_unclear
rec_000556,Multimodal deep learning for biomedical data fusion: a review.,10.1093/bib/bbab569,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000557,scJoint integrates atlas-scale single-cell RNA-seq and ATAC-seq data with transfer learning.,10.1038/s41587-021-01161-6,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000558,A deep generative model for multi-view profiling of single-cell RNA-seq and ATAC-seq data.,10.1186/s13059-021-02595-6,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000559,Lerna: transformer architectures for configuring error correction tools for short- and long-read genome sequencing.,10.1186/s12859-021-04547-0,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000560,Precision Medicine: Using Artificial Intelligence to Improve Diagnostics and Healthcare,10.1142/9789811250477_0021,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000561,"Applied machine learning in Alzheimer's disease research: omics, imaging, and clinical data.",10.1042/ETLS20210249,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000562,Predicting Bone Metastasis Using Gene Expression-Based Machine Learning Models.,10.3389/fgene.2021.771092,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000563,Multi-resBind: a residual network-based multi-label classifier for in vivo RNA binding prediction and preference visualization.,10.1186/s12859-021-04430-y,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000564,SpeCollate: Deep cross-modal similarity network for mass spectrometry data based peptide deductions.,10.1371/journal.pone.0259349,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000565,Deep learning and alignment of spatially resolved single-cell transcriptomes with Tangram.,10.1038/s41592-021-01264-7,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000566,Differentiable biology: using deep learning for biophysics-based and data-driven modeling of molecular mechanisms.,10.1038/s41592-021-01283-4,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000567,Assessing deep learning methods in cis-regulatory motif finding based on genomic sequencing data.,10.1093/bib/bbab374,EXCLUDE,benchmark_resource,none,adjudicator,"The abstract evaluates 20 deep-learning methods for motif finding and compares their performance. This is a benchmark-style assessment, not a new generative text-bio model.","""we evaluated 20 DL methods""; ""assessment of deep learning methods in cis-regulatory motif finding""",benchmark_resource,none,review_editorial,none
rec_000568,"Deep learning in cancer diagnosis, prognosis and treatment selection.",10.1186/s13073-021-00968-x,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000569,A Multimodal Affinity Fusion Network for Predicting the Survival of Breast Cancer Patients.,10.3389/fgene.2021.709027,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000570,Emergence and evolution of big data science in HIV research: Bibliometric analysis of federally sponsored studies 2000-2019.,10.1016/j.ijmedinf.2021.104558,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000571,Mapping single-cell data to reference atlases by transfer learning.,10.1038/s41587-021-01001-7,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000572,A primer on machine learning techniques for genomic applications.,10.1016/j.csbj.2021.07.021,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000573,AttentionDDI: Siamese attention-based deep learning method for drug-drug interaction predictions.,10.1186/s12859-021-04325-y,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000574,RNAProt: an efficient and feature-rich RNA binding protein binding site predictor.,10.1093/gigascience/giab054,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000575,Supervised Learning With Perceptual Similarity for Multimodal Gene Expression Registration of a Mouse Brain Atlas.,10.3389/fninf.2021.691918,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000576,Single-cell classification using graph convolutional networks.,10.1186/s12859-021-04278-2,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000577,Improving the Utility of Polygenic Risk Scores as a Biomarker for Alzheimer's Disease.,10.3390/cells10071627,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is an original PRS methodology paper for Alzheimer’s disease using GWAS, open chromatin, and eQTL data. The abstract has no text component and no generative or foundation-model evidence.","""we propose a novel pipeline""; ""refined approach for the construction of AD PRS""",EC2_no_text_component,none,EC3_not_generative,paper_type_unclear
rec_000578,Mixture-of-Experts Variational Autoencoder for clustering and generating from similarity-based representations on single cell data.,10.1371/journal.pcbi.1009086,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000579,Artificial intelligence and hybrid imaging: the best match for personalized medicine in oncology.,10.1186/s41824-020-00094-8,EXCLUDE,review_editorial,none,adjudicator,"This is a narrative review of AI in oncological hybrid imaging, not a primary model paper. It mentions NLP as one of several reviewed approaches, but no text-bio generative model is presented.",“The present narrative review aimed to provide an overview on AI-based approaches ... natural language processing”,review_editorial,text_bio_bridge_unclear,review_editorial,none
rec_000580,Simultaneous deep generative modeling and clustering of single cell genomic data.,10.1038/s42256-021-00333-y,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000581,"Scalable, multimodal profiling of chromatin accessibility, gene expression and protein levels in single cells.",10.1038/s41587-021-00927-2,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary methods paper for multimodal single-cell profiling of chromatin, protein, and RNA. The abstract contains no text or language component and no generative model evidence.",“a tool to simultaneously profile accessible chromatin and protein levels” and “capturing three distinct modalities in single cells”,EC2_no_text_component,none,EC3_not_generative,paper_type_unclear
rec_000582,coupleCoC+: An information-theoretic co-clustering-based transfer learning framework for the integrative analysis of single-cell genomic data.,10.1371/journal.pcbi.1009064,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000583,"Contribution of T Cell Receptor Alpha and Beta CDR3, MHC Typing, V and J Genes to Peptide Binding Prediction.",10.3389/fimmu.2021.664514,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_000584,Multi-Layer Picture of Neurodegenerative Diseases: Lessons from the Use of Big Data through Artificial Intelligence.,10.3390/jpm11040280,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000585,scGNN is a novel graph neural network framework for single-cell RNA-Seq analyses.,10.1038/s41467-021-22197-x,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000586,Cross-modal representation alignment of molecular structure and perturbation-induced transcriptional profiles,10.1142/9789811232701_0026,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000587,Predicting dynamic cellular protein-RNA interactions by deep learning using in vivo RNA structures.,10.1038/s41422-021-00476-y,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000588,A multi-omics-based serial deep learning approach to predict clinical outcomes of single-agent anti-PD-1/PD-L1 immunotherapy in advanced stage non-small-cell lung cancer.,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000589,DASSI: differential architecture search for splice identification from DNA sequences.,10.1186/s13040-021-00237-y,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000590,Interpretable Multimodal Fusion Networks Reveal Mechanisms of Brain Cognition.,10.1109/TMI.2021.3057635,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000591,DNA sequences performs as natural language processing by exploiting deep learning algorithm for the identification of N4-methylcytosine.,10.1038/s41598-020-80430-x,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000592,Deep learning for brain disorders: from data processing to disease treatment.,10.1093/bib/bbaa310,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000593,A Computational Framework Based on Ensemble Deep Neural Networks for Essential Genes Identification.,10.3390/ijms21239070,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a supervised essential-gene prediction model using an NLP-inspired treatment of sequences, but the abstract does not show a real text modality or a generative architecture. The text language is metaphorical rather than a substantive text-bio bridge.",“took advantage of a natural language processing (NLP) model in learning biological sequences by treating them as natural language words”,none,text_component_unclear,EC3_not_generative,none
rec_000594,A model for predicting prognosis in patients with esophageal squamous cell carcinoma based on joint representation learning.,10.3892/ol.2020.12250,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000595,Machine learning for precision medicine.,10.1139/gen-2020-0131,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000596,Pathomic Fusion: An Integrated Framework for Fusing Histopathology and Genomic Features for Cancer Diagnosis and Prognosis.,10.1109/TMI.2020.3021387,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000597,Predicting antigen specificity of single T cells based on TCR CDR3 regions.,10.15252/msb.20199416,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000598,Deep learning models in genomics; are we there yet?,10.1016/j.csbj.2020.06.017,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000599,Artificial Intelligence and Hypertension: Recent Advances and Future Outlook.,10.1093/ajh/hpaa102,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000600,Enhanced Integrated Gradients: improving interpretability of deep learning models using splicing codes as a case study.,10.1186/s13059-020-02055-7,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000601,Integrative computational epigenomics to build data-driven gene regulation hypotheses.,10.1093/GIGASCIENCE/GIAA064,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000602,The ENIGMA-Epilepsy working group: Mapping disease from large data sets.,10.1002/hbm.25037,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000603,PathME: pathway based multi-modal sparse autoencoders for clustering of patient-level multi-omics data.,10.1186/s12859-020-3465-2,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000604,Deep Learning-Based Single-Cell Optical Image Studies.,10.1002/cyto.a.23973,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000605,Artificial intelligence approaches to predicting and detecting cognitive decline in older adults: A conceptual review.,10.1016/j.psychres.2019.112732,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000606,"Epigenetics Analysis and Integrated Analysis of Multiomics Data, Including Epigenetic Data, Using Artificial Intelligence in the Era of Precision Medicine.",10.3390/biom10010062,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000607,Modeling aspects of the language of life through transfer-learning protein sequences.,10.1186/s12859-019-3220-8,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000608,PAGE-Net: Interpretable and Integrative Deep Learning for Survival Analysis Using HistopathologicalImages and Genomic Data,10.1142/9789811215636_0032,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000609,Toward Explainable Anticancer Compound Sensitivity Prediction via Multimodal Attention-Based Convolutional Encoders.,10.1021/acs.molpharmaceut.9b00520,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000610,Integrating thermodynamic and sequence contexts improves protein-RNA binding prediction.,10.1371/journal.pcbi.1007283,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000611,"Adapting State-of-the-Art Deep Language Models to Clinical Information Extraction Systems: Potentials, Challenges, and Solutions.",10.2196/11499,EXCLUDE,application_wrapper,none,adjudicator,"The abstract describes adapting existing language models and transfer learning for clinical information extraction, which is a downstream application rather than a new candidate model. It shows text and clinical data use, but not a substantive text-bio bridge for inclusion.",“adapt state-of-the-art language models to extracting patient information from free-form clinical narratives” and “transfer learning models”,application_wrapper,none,EC3_not_generative,none
rec_000612,Association Analysis of Deep Genomic Features Extracted by Denoising Autoencoders in Breast Cancer.,10.3390/cancers11040494,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000613,Natural language processing and recurrent network models for identifying genomic mutation-associated cancer treatment change from patient progress notes.,10.1093/jamiaopen/ooy061,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_substantive_text_bio_bridge,none,EC3_not_generative,none
rec_000614,"Translating cancer genomics into precision medicine with artificial intelligence: applications, challenges and future perspectives.",10.1007/s00439-019-01970-5,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000615,Distillation of the clinical algorithm improves prognosis by multi-task deep learning in high-risk Neuroblastoma.,10.1371/journal.pone.0208924,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000616,miRAW: A deep learning-based approach to predict microRNA targets by analyzing whole microRNA transcripts.,10.1371/journal.pcbi.1006185,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000617,A comprehensive survey of genome language models in bioinformatics,10.1093/bib/bbaf724,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000618,Comprehensive Multitask Ensemble Segmentation and Clinical Interpretation of Pancreatic and Peripancreatic Anatomy With Radiomics and Deep Learning Features,10.1002/ima.70270,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000619,Large-scale multi-omic biosequence transformers for modeling protein–nucleic acid interactions,10.1371/journal.pone.0341501,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000620,MDL-CA: a multimodal deep learning approach with a cross attention mechanism for accurate brain cancer diagnosis,10.3389/fpubh.2025.1687335,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000621,MedSegNet10: A Publicly Accessible Network Repository for Split Federated Medical Image Segmentation,10.3390/bioengineering13010104,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000622,The Development of Northern Thai Dialect Speech Recognition System,10.3390/app16010160,EXCLUDE,EC1_no_bio_modality,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC1_no_bio_modality,none,EC3_not_generative,none
rec_000623,LLMs and AI Life Models for Traditional Chinese Medicine-derived Geroprotector Formulation,10.14336/AD.2024.1697,EXCLUDE,application_wrapper,mixed_signals,adjudicator,"The abstract frames an AI agent-driven screening pipeline built around a multi-omics transformer and a TCM database. The title suggests LLMs, but the abstract does not clearly establish a text component, generative design, or foundation-model evidence.","“combining Precious3GPT (P3GPT), a multi-omics transformer model, with the BATMAN-TCM2 database” and “used P3GPT-generated cross-species and cross-tissue signatures”",application_wrapper,none,application_wrapper,mixed_signals
