category,run_label,path,bytes,sha256,description
full_runs,deepseek_v4_review_pipeline_all4027_current_rep1_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep1_watchdog_20260510T013948Z/job_11544/server_info.env,829,d005f09f712f0950fc89d4154da179c5ae22d35efcfa9f1cfa5ae36f1f127d4d,Original pipeline trace file job_11544/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep1_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep1_watchdog_20260510T013948Z/watchdog_summary.json,211,8cddd5e2768dd0f02aba47cc31e5f2b74ced460811c4e612f663ad34e3c342cf,Original watchdog_summary.json from run root.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/agent_outputs_dedup.parquet,6796621,d8c175244bf9f6f9d37529ee5c0dd6d39a31ddb58def7439d6216fab741d8677,"Deduplicated full row-level agent outputs, including per-stage reviewer JSON fields and final decisions."
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/artifact_summary.json,1165,87a03c3a376ab0df714bd88d747d3d926b0c2a271d83c3e83cdf2b2620216819,"Generated artifact summary with record count, decision counts, and source result files."
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/guideline_pilot_results_all_completed_dedup.parquet,6791031,4683fceb5ddd8d39ed07148c72560e324567991cc5d2e0a055dbc173991db2df,Original run-level parquet generated by watchdog/runner.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/api_check.json,587,15058bc9c2da1310f811be29d92f55059bbe413f43e5cce1d32315b414093d4d,Original pipeline trace file job_11500/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/continuation_job.txt,26,cf76dd36bc418748565929a813f03ffbe3fb463f50468311dff3eaec0ddd97f6,Original pipeline trace file job_11500/continuation_job.txt.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/guideline_pilot_raw_completed.csv,2822137,fb093de086f8c21bdb1356445d51410990051f07f2c59e541e500bc13064c437,Original pipeline trace file job_11500/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/guideline_pilot_raw_completed.jsonl,3944081,346b2e0cf2c866f88509c39747f4d9ad0b1c98026bc864dcfecac2cbbdb390fc,Original pipeline trace file job_11500/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/guideline_pilot_results_partial.csv,3176021,e5326f82f040179bcec8275e5c755431b78da0033f5107db978c8846e453b4ae,Original pipeline trace file job_11500/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/post_run_watchdog_summary.json,182,029f0be3b1884c9f707199b3dcaebd4e106354b37ec091c8e21d749034cad47a,Original pipeline trace file job_11500/post_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/pre_run_watchdog_summary.json,110,3eafefb67bcb2d94ad2300f4e3391c7312a701c460a00a1262d3479aa5ff0f37,Original pipeline trace file job_11500/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/runner.log,31514,50d7f4897abb05acbbca064483f3fd5ef8e13da2ebff6a3579ccfc5b878b13c4,Original pipeline trace file job_11500/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11500/server_info.env,829,8a3f26a03f7bb1e1b0e8636a8306add2c9260a1d3abf5f048701ff65ca13f2cb,Original pipeline trace file job_11500/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/api_check.json,587,f4cf3af5ecc9f3084ff3470bd99de92054419fbcf1947eada80cfc99f062d25b,Original pipeline trace file job_11501/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/continuation_job.txt,26,0d6c1d77b3f6923d452d3bd7ed487c8280c28bdb0bc17151cc8cbf1c1c36b448,Original pipeline trace file job_11501/continuation_job.txt.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/guideline_pilot_raw_completed.csv,2687679,afb23a45f1e2fbbec02af2199f8f51b6f5d7eb508fbeb9646cf60c67adbb1836,Original pipeline trace file job_11501/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/guideline_pilot_raw_completed.jsonl,3764494,1cdc35c05ee3127a5ac44b9bf4d133d05624f24cd199467077f93cd8df13bdca,Original pipeline trace file job_11501/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/guideline_pilot_results_partial.csv,3018739,1a520dbe8a2bed65fc3a399765e1aee6e3805414c3b49401f45d912945d3659f,Original pipeline trace file job_11501/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/post_run_watchdog_summary.json,186,c019ae60eabccce16289df7e3dc4c94ddeedeb137ae866947963841f8a1762c6,Original pipeline trace file job_11501/post_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/pre_run_watchdog_summary.json,182,029f0be3b1884c9f707199b3dcaebd4e106354b37ec091c8e21d749034cad47a,Original pipeline trace file job_11501/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/runner.log,29812,508787a507fe63e494745618ddb80368160bf71ff5d64c354d273cda388cf30e,Original pipeline trace file job_11501/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11501/server_info.env,829,baa8355a76de0c9c956f41ad129cd0fad681164a8094a79f3cfb296c6ffc8455,Original pipeline trace file job_11501/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/api_check.json,587,de965e0b99af462733b4dac572671f18f21df59e8f32e6413d6eb87e74f735cd,Original pipeline trace file job_11505/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/continuation_job.txt,26,69512c7ade2bafe14bd42e0d0a78fd689a389bb293156684d6fc36b9189c9189,Original pipeline trace file job_11505/continuation_job.txt.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/guideline_pilot_raw_completed.csv,2635345,8832dad9706ecd17852a44d65f4fb538b192d9c5c445459f478534ddc09a2dc9,Original pipeline trace file job_11505/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/guideline_pilot_raw_completed.jsonl,3653055,82b94c82abe1c52ed2dba639e7852e8b846fcab008e3f452a2f5a1ffb16a6ef5,Original pipeline trace file job_11505/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/guideline_pilot_results_partial.csv,2945693,74ce2557a7e48e1b6c70a61022d34c6391a5de41d16f9a1d927c5a462762310f,Original pipeline trace file job_11505/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/post_run_watchdog_summary.json,187,41c3d1859ab8e3f54dc022ddbd1583603e671358f19cddff6c2ec03e81aeec92,Original pipeline trace file job_11505/post_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/pre_run_watchdog_summary.json,186,c019ae60eabccce16289df7e3dc4c94ddeedeb137ae866947963841f8a1762c6,Original pipeline trace file job_11505/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/runner.log,27604,5d8263ce5866f94dda3c26f090134aab893a32cdcebb0a220ea6de5936cd6086,Original pipeline trace file job_11505/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11505/server_info.env,829,dcafcc7b7c21b2e7da4357de334bbb19432826fa37e4b9cd67528334f1c82697,Original pipeline trace file job_11505/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/api_check.json,587,f3c57117e33fc5bc2405c7718c09831f52f1fba93f5c1850bc452381055fe342,Original pipeline trace file job_11511/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/continuation_job.txt,26,e290d2beb6d64e93196ce5d587345752d3b4f80e2b64ac6e193d16295a1e7681,Original pipeline trace file job_11511/continuation_job.txt.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/guideline_pilot_raw_completed.csv,2569586,e16f9401f25f872ccc4b30c1f3aff528084dc70d00cf866bfeb0007fbe148671,Original pipeline trace file job_11511/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/guideline_pilot_raw_completed.jsonl,3566864,2d47a2dd6c274f2e76b16c6e722755039d92839ce69717d59eb506d6c4e1600b,Original pipeline trace file job_11511/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/guideline_pilot_results_partial.csv,2873238,e4a7579aa0dac2d8b448c96255b4e610c13716ff5b1a95f418d19ace8e84f632,Original pipeline trace file job_11511/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/post_run_watchdog_summary.json,187,9c0969058b51a25165ed1b703254ddc1e10f383f02f6532b19a7ed3dc16b743c,Original pipeline trace file job_11511/post_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/pre_run_watchdog_summary.json,187,41c3d1859ab8e3f54dc022ddbd1583603e671358f19cddff6c2ec03e81aeec92,Original pipeline trace file job_11511/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/runner.log,27052,c184561bbf6eae3265656eec1526185e640de3f5f811b17fced7b77a9ce4cae2,Original pipeline trace file job_11511/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11511/server_info.env,829,78dc823039566a7041aa220b23b55dbe2f48743788b3c764b1df0dab37bbfb75,Original pipeline trace file job_11511/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11520/pre_run_watchdog_summary.json,187,9c0969058b51a25165ed1b703254ddc1e10f383f02f6532b19a7ed3dc16b743c,Original pipeline trace file job_11520/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11520/server_info.env,829,2d54db707e2d9d7a615c088b748a1904581d6a1ccb39cf9e3d3bacdc2677c5cf,Original pipeline trace file job_11520/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/api_check.json,587,b218121174625f5d50d8946ce232844746cb7e22f7d69a5ce159cfb88abc29d1,Original pipeline trace file job_11530/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/continuation_job.txt,26,ad50211a33afc299a2cb284b0a1c0d398091e6c032d45897c1cfc06b6280544e,Original pipeline trace file job_11530/continuation_job.txt.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/guideline_pilot_raw_completed.csv,2346609,36c3358d07e7f356f7d4bc4d9d941bbab22cc44e848451ea79649c6653635eeb,Original pipeline trace file job_11530/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/guideline_pilot_raw_completed.jsonl,3320884,6a49a3f1771211a3a2052aae02f9be962e7c666ba6d40917ab9ce96932ecceb5,Original pipeline trace file job_11530/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/guideline_pilot_results_partial.csv,2620031,db6cb3be8a18b8e0bae5f2f47351476435abf685bc791f8a81d50b46499c644b,Original pipeline trace file job_11530/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/post_run_watchdog_summary.json,186,9ca8c7619ba746e4dda49cd039cf3f2b682b3474d937e9d54dc083873fc246ad,Original pipeline trace file job_11530/post_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/pre_run_watchdog_summary.json,187,9c0969058b51a25165ed1b703254ddc1e10f383f02f6532b19a7ed3dc16b743c,Original pipeline trace file job_11530/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/runner.log,25304,2d252d4f076a36a33c2f9ca186e9200de5c2fbfadccadb6013424a20cdfe3641,Original pipeline trace file job_11530/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11530/server_info.env,829,e6ce2bf4fd6b7c9b14e2faa11da4b62df3f672f4905c436d814db26bc124f93c,Original pipeline trace file job_11530/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/api_check.json,587,c7a2e3e2d5479feda1a4ae4adc612795c5febd1ff190a435ddd90f9c80e0fc4b,Original pipeline trace file job_11532/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/continuation_job.txt,26,43b423514bf78930f6c75f38760f695f103c3c6425a058c413facf1877270911,Original pipeline trace file job_11532/continuation_job.txt.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/guideline_pilot_raw_completed.csv,1965196,ec8cfb0040194973ad13110e58f60cffc61c81d736cfde1baaf46c49cd103a04,Original pipeline trace file job_11532/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/guideline_pilot_raw_completed.jsonl,2863575,157527511c83e67987b13d95a1a942c6fa2ae856f115d6a9a27c82580c5eaa31,Original pipeline trace file job_11532/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/guideline_pilot_results_partial.csv,2214212,f428046c92fd3edcd65a33e8923e75438965e02803b5b9846ca188ba7215d723,Original pipeline trace file job_11532/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/post_run_watchdog_summary.json,186,d1c63c6bdf49b919ef66a1d3f0e5a39ae36988e60ad6c07e885c00cf887f31a3,Original pipeline trace file job_11532/post_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/pre_run_watchdog_summary.json,186,9ca8c7619ba746e4dda49cd039cf3f2b682b3474d937e9d54dc083873fc246ad,Original pipeline trace file job_11532/pre_run_watchdog_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/runner.log,22596,b01fe1006ee9c56a43bdf85bc87baa64fef24abea929bdf98ffc56f4edf85c5c,Original pipeline trace file job_11532/runner.log.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11532/server_info.env,829,cdc5dab9bf46aabf9450a068908bc106b91bec55a905f857387e15a050d393a9,Original pipeline trace file job_11532/server_info.env.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/api_check.json,587,33ff823527f0091772fde17ecb0675b8908c6de2b414960e2093e623a2153c98,Original pipeline trace file job_11535/api_check.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/guideline_pilot_raw_completed.csv,1764016,3cd2e08125fb2364fe079b37a1b59924b2e981f512308659e6b2b722c54b5eae,Original pipeline trace file job_11535/guideline_pilot_raw_completed.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/guideline_pilot_raw_completed.jsonl,2625256,a1a1800a4313a552c0a69d3976101eb97c88982698b297abeba913cdc06eb03f,Original pipeline trace file job_11535/guideline_pilot_raw_completed.jsonl.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/guideline_pilot_results.csv,1989497,744756431b6773a731f1b0f17b1545177ffca122126d6136435306e453a436a2,Original pipeline trace file job_11535/guideline_pilot_results.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/guideline_pilot_results_partial.csv,1989497,744756431b6773a731f1b0f17b1545177ffca122126d6136435306e453a436a2,Original pipeline trace file job_11535/guideline_pilot_results_partial.csv.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/guideline_pilot_summary.json,1322,47770660d96c407b2efb8b5d584a160384a8392a1ec5680522e06e40f80f4ee7,Original pipeline trace file job_11535/guideline_pilot_summary.json.
full_runs,deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z,analysis/screening_run_artifacts_after_prompt_update_20260511/full_runs/deepseek_v4_review_pipeline_all4027_current_rep2_watchdog_20260510T013948Z/job_11535/post_run_watchdog_summary.json,184,f8ee3d0b3dfbb0909b978d169ae14f5baff803aaf229c655eb3e128c615507e3,Original pipeline trace file job_11535/post_run_watchdog_summary.json.
