record_id,title,doi,final_decision,final_code,uncertainty_reason,final_source,final_rationale,evidence_snippet,scope_primary_exclusion_code,scope_uncertainty_reason,architecture_primary_exclusion_code,architecture_uncertainty_reason
rec_000085,From Explainability to Clinical Actionability in Multi-Modal AI for Cardiovascular Prediction: A Systematic Review,10.3390/biomedinformatics6040055,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000086,Engineering Multi-Protein Assemblies with Machine Learning and Experimental Optimization,10.7907/gnma-ay69,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000087,A co-measurement gap: no standard paradigm jointly tracks a felt valence signal and an independent viability endpoint under within-individual perturbation (position note),10.5281/zenodo.21767213,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000088,Benchmarking Open-Source Pathology Foundation Models for Breast Cancer Biomarker Prediction from H&amp;E Whole-Slide Images,10.3390/cancers18152475,EXCLUDE,benchmark_resource,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,benchmark_resource,none,benchmark_resource,none
rec_000089,Integrative cfDNA profiling from low-pass whole-genome sequencing enables tissue-of-origin prediction in cancer,10.1186/s43556-026-00497-2,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000090,Generative AI-augmented transcriptomic and microbiome analysis across inflammatory and fibrotic disease states in Crohn’s disease,10.3389/frai.2026.1881820,EXCLUDE,application_wrapper,foundation_model_evidence_unclear,adjudicator,"The abstract describes an integrated multi-omics analysis framework augmented by generative AI and LLM-guided augmentation, but not a concrete generative architecture. That reads as a wrapper-style application rather than a foundational model paper.","""integrated multi-omics framework combining transcriptomics, microbiome analysis, and generative AI""; ""LLM-guided augmentation improved model stability""",application_wrapper,text_component_unclear,application_wrapper,generative_status_unclear
rec_000091,Artificial Intelligence in Obstetrics: Current Trends and Future Directions,10.3390/jcm15156059,EXCLUDE,review_editorial,text_bio_bridge_unclear,adjudicator,"This is explicitly a narrative review of AI applications in obstetrics, not a primary model paper. It mentions NLP among reviewed application areas, but not a single substantive text-bio model.","""We conducted a narrative (non-systematic) review""; ""natural language processing (NLP)""",review_editorial,text_bio_bridge_unclear,review_editorial,none
rec_000092,Asymmetric dual pathway fusion for histology driven spatial transcriptomic prediction,10.1038/s41598-026-63426-x,EXCLUDE,EC2_no_text_component,none,adjudicator,"AsymST is a primary predictive model for histology-to-spatial-transcriptomics mapping. The abstract describes image and gene-expression modeling, with no text component or text-bio bridge.","""predicting spatially resolved gene expression directly from the haematoxylin and eosin (H&E) slides""",EC2_no_text_component,none,application_wrapper,none
rec_000093,An Artificial Intelligence (AI) model integrating multiscale foundation model histopathology representations with molecular and clinical features predicts early and late distant recurrence in TAILORx,10.1038/s41523-026-01022-y,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_000094,Artificial intelligence-based prediction of biochemical recurrence of prostate cancer using multiparametric mri: a critical narrative review,10.1186/s12301-026-00604-3,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000095,The Rise of Generalist Foundation Models and Quantum Computing in Oncology,10.1177/15330338261476208,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000096,SpikeFormer: A Spiking Transformer-Based Cancer Detection Model,10.1016/j.curgen.2026.08.002,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000097,Artificial Intelligence‐Driven Natural Product Drug Discovery: From Computational Genome Mining to Clinical Translation,10.1002/med.70098,EXCLUDE,review_editorial,none,adjudicator,"The abstract explicitly identifies the work as a review and overview of AI-driven natural product discovery. It also mentions generative methods and foundation models, but only in a surveyed, non-primary sense.","""This review provides an operational, end-to-end workflow""; ""large language models, diffusion models""; ""foundation models trained on multi-modal data""",review_editorial,none,review_editorial,mixed_signals
rec_000098,DSAI-14 MULTI-OMICS GRAPH NEURAL NETWORK INTEGRATION REVEALS PREDICTIVE SIGNATURES OF BRAIN METASTATIC PENETRANCE,10.1093/noajnl/vdag161.031,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000099,A scalable deep mixed-effects learning framework for high-dimensional and multi-modal biomarker integration and complex disease outcome prediction,10.1038/s43856-026-01836-8,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000100,Prototype contrastive alignment with clinical attention enables multi-modal breast cancer molecular subtyping,10.1038/s41598-026-65307-9,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000101,Image-guided Spatial Omics Enhancement reveals Hidden Spatial Microstructures,10.1093/bioinformatics/btag596,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000102,Representative vs. Load-bearing Layers: A Dissociation in Genomic Foundation Models,10.64898/2026.07.16.739040,EXCLUDE,EC2_no_substantive_text_bio_bridge,none,adjudicator,This is an empirical study of genomic foundation models using masked and causal language models. The abstract does not show a substantive text-bio bridge beyond sequence-model probing.,"""a masked language model (MLM), and Evo 2 7B ... a causal language model (CLM)""",EC2_no_substantive_text_bio_bridge,none,none,paper_type_unclear
rec_000103,"Artificial Intelligence in Infectious Disease Surveillance: Applications, Challenges, and Future Perspectives",10.64813/ejmr.2026.120,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000104,Prioritizing Non-coding Variants in Rice GWAS Loci with a Chromatin-Informed DNA Language Model,10.64898/2026.07.24.740656,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000105,A vision foundation model for single-cell biology via spatial gene cartography,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,none,none
rec_000106,scMIR: a vision-language foundation model for single-cell light microscopy image representation,,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000107,"Abstract A050: The top functional driver of brain metastasis carries zero somatic mutations in 1,879 patients: class-aware multi-modal integration exposes the blind spot in sequencing-based target discovery",10.1158/1538-7445.rareca26-a050,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000108,SPgen: Proteome-wide Spatial Proteomics generation using multi-modality foundation models,10.64898/2026.07.16.739037,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000109,∑0–EvoCell: An AI-Native Ontology that Unifies Evolutionary and Cell Biology in Latent Space,10.64898/2026.07.15.738795,EXCLUDE,EC3_not_generative,none,adjudicator,"The paper introduces an ontology and latent-space communication protocol, not a generative model. It connects biology to LLMs, but only as a representational/auditing framework.","""We introduce the Evolutionary Cell Ontology (ECO)""; ""maps ECO graphs into the residual stream of large language models""",EC1_no_bio_modality,none,EC3_not_generative,paper_type_unclear
rec_000110,LLMBDC: Language Model for Biological Domains Oriented Clustering of Gene Ontology,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000111,Learning the spatial cell-cell communication network to decode multi-channel signaling and predict network-hub vulnerabilities with MOSANIC,10.64898/2026.07.05.736582,EXCLUDE,application_wrapper,none,adjudicator,MOSANIC is a predictive spatial-transcriptomics model built on frozen foundation-model representations. The abstract does not support a substantive text component or a generative text-bio model.,"""initialises every node with a frozen foundation-model representation (scVI, ESM-2 and ChemBERTa)""; ""learns a tissue’s communication network directly from spatial transcriptomics""",application_wrapper,none,EC3_not_generative,none
rec_000112,AI-Driven Multi-Omics Integrated Applications Using Diverse Neural Networks for Breast Cancer Diagnostic Screening and Biomarker Discovery.,10.1002/med.70078,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000113,An interpretable omnigenic neural network architecture for the human genome,10.64898/2026.07.28.26359187,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000114,ARTIFICIAL INTELLIGENCE–ENABLED COMPUTATIONAL PATHOLOGY: FOUNDATION MODELS FOR NEXT-GENERATION PRECISION CANCER DIAGNOSTICS,10.65713/ijaraiv14i1226,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000115,Screening of Biosecurity Features in Metagenomic Data with Evo 2 Probes,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000116,Multimodal Empirical Bayes Variational Autoencoders for Joint Longitudinal and Time-to-Event Modeling,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000117,Metagenomic contextualization of proteins with state space models,10.64898/2026.07.07.736993,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_000118,SPATIAL OMICS AND FOUNDATION AI MODELS: DECODING TUMOR HETEROGENEITY FOR PRECISION ONCOLOGY,10.65713/ijaraiv14i1224,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000119,AI-Integrated multimodal precision oncology in ocular tumors: From diagnosis to reconstruction,10.18231/j.ijooo.44289.1785470834,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000120,Zero-Cost Virtual RNA: Approximating Immunotherapy Signatures via Cross-Modal WSI Retrieval,,EXCLUDE,application_wrapper,none,adjudicator,VITA is described as a retrieval-based virtual transcriptomics pre-screening tool. The abstract does not indicate any text component or generative foundation-model architecture.,"""retrieve morphologically similar historical cases and approximate the continuous RNA signature""; ""virtual transcriptomics""",EC2_no_text_component,none,application_wrapper,none
rec_000121,Modelling the 4D Space-Time of Cardiac Differentiation,10.5772/acrt.20250127,EXCLUDE,EC2_no_text_component,none,adjudicator,"This is a primary modeling paper on cardiac differentiation using spatial and temporal biological data. The only foundation-model element is Geneformer on single-cell transcriptomes, not a text component or text-bio bridge.","""A Geneformer foundation model, pretrained on ~30 million single-cell transcriptomes""; ""spatial-temporal framework for human cardiac differentiation""",EC2_no_text_component,none,none,generative_status_unclear
rec_000122,Semantic fragment representations for coordinate-free analysis of genomics data,10.64898/2026.07.09.737627,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000123,Foundation-model-guided radiogenomic discovery linking cancer genomes to cancer scans,,EXCLUDE,application_wrapper,generative_status_unclear,adjudicator,The abstract describes pairing existing Evo~2 genome analysis with routine imaging and no task-specific training. This is a downstream application of a foundation model rather than a new text-bio generative model.,“we pair Evo~2-based genome analysis with routine clinical imaging” and “with no task-specific training”,application_wrapper,none,application_wrapper,generative_status_unclear
rec_000124,UMCA-Net: Uncertainty-aware multi-stage cross-attention for cost-aware multi-omics data classification.,10.1016/j.compbiomed.2026.111860,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000125,SHINE: Decoding transcriptional-metabolic microenvironments through higher-order spatial integration,10.64898/2026.07.10.737648,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000126,TCellAlign: Cross-study T-cell Populations Alignment with Nomenclature-Guided Multi-Agent Workflow,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000127,"AI-DRIVEN PARADIGMS IN PRECISION ONCOLOGY: MAPPING THE CONVERGENCE OF MULTI-OMICS DRUG DISCOVERY, MEDICINAL CHEMISTRY, AND ENVIRONMENTAL CARCINOGENESIS",10.65605/a-jmrhs.2026.v04.i02.pp2180-2202,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000128,DDI-MMAF: Multi-modal affine fusion of visual and semantic representations for anticancer drug synergy prediction.,10.1016/j.ejmech.2026.119134,EXCLUDE,EC3_not_generative,none,adjudicator,DDI-MMAF is a newly proposed multimodal framework using drug SMILES and verbalized biological context for synergy prediction. The abstract gives no generative or foundation-model evidence.,“a lightweight cross-modal framework” and “drug SMILES sequences and verbalized biological context”,application_wrapper,none,EC3_not_generative,none
rec_000129,LATTICE: Graph Self-Supervised Learning for Multimodal Spatial Omics Integration,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000130,ARTIFICIAL INTELLIGENCE IN SURGICAL ONCOLOGY: CURRENT APPLICATIONS AND FUTURE PERSPECTIVES,10.70286/isu-22.07.2026.017,EXCLUDE,review_editorial,none,adjudicator,"This is explicitly a review of AI applications in surgical oncology, not a primary model paper. It summarizes current applications, evidence, and future perspectives rather than presenting a new model.","“This review summarizes current applications, clinical evidence, technological advances, limitations, and future perspectives”",review_editorial,none,review_editorial,none
rec_000131,CellDuality: Unlocking Biological Reasoning in LLMs with Self-Supervised RLVR.,,INCLUDE,none,paper_type_unclear,adjudicator,"The title explicitly indicates an LLM-based biological reasoning method with self-supervised RLVR, which supports a primary generative foundation-model paper. The abstract is missing, so the exact paper type is slightly less certain.",“Unlocking Biological Reasoning in LLMs with Self-Supervised RLVR”,none,paper_type_unclear,none,paper_type_unclear
rec_000132,Machine learning guided cell-free expression maps the biochemical landscape of carbonic anhydrase,10.64898/2026.07.07.736810,EXCLUDE,benchmark_resource,none,adjudicator,"The abstract centers on a cell-free experimental platform used to map fitness landscapes and benchmark 22 protein models. That is a benchmark/resource paper, not a generative text-bio model.",“benchmark 22 zero-shot protein fitness models” and “map the fitness landscapes”,application_wrapper,none,benchmark_resource,none
rec_000133,"Genomic language models (gLMs): Emerging applications, challenges, and future directions in computational genomics.",10.1016/j.bbrc.2026.154321,EXCLUDE,review_editorial,none,adjudicator,"This is a systematic review of genomic language models, not a primary model-development paper. The abstract explicitly says it reviews 58 studies and discusses the field at a high level.",“This systematic review evaluates recent model-development studies”,review_editorial,none,review_editorial,none
rec_000134,Antimicrobial Resistance and AI-Based Strategies for Rapid Pathogen Detection,10.37591/rtid.v03i02.247561,EXCLUDE,review_editorial,none,adjudicator,"The abstract explicitly says this is a review of AI-based pathogen detection and AMR management. It mentions NLP, but it does not present a new text-bio model.","""This review explores the role of AI-based strategies in rapid pathogen detection and antimicrobial resistance management""",review_editorial,none,review_editorial,none
rec_000135,"MULTIMODAL LEARNING IN PRECISION ONCOLOGY: BRIDGING IMAGING, MOLECULAR BIOLOGY, AND CLINICAL INTELLIGENCE",10.65713/ijaraiv14i1227,EXCLUDE,review_editorial,none,adjudicator,"The abstract is a comprehensive review of multimodal learning in precision oncology. It mentions LLMs and generative AI as surveyed methods, not as a new model contribution.","""This review provides a comprehensive overview of multimodal learning in precision oncology""",review_editorial,none,review_editorial,none
rec_000136,Artificial intelligence (AI) as a catalyst for mechanistic target discovery: Integrating systems pharmacology and multimodal data.,10.1111/bph.70592,EXCLUDE,review_editorial,none,adjudicator,This is a review of AI in mechanism-driven pharmacology and target discovery. The abstract discusses existing deep learning and transformer approaches rather than a new model.,"""This review examines how this transformation addresses persistent challenges in target validation""",review_editorial,none,review_editorial,none
rec_000137,Decoding UTRs by applying explainable AI to a genomic foundation model,10.64898/2025.12.04.692303,EXCLUDE,EC2_no_text_component,generative_status_unclear,adjudicator,"This is a primary genomic foundation-model study on UTRs and RNA readouts. The abstract does not establish any text component, and the generative status of the model is not explicit.","""We extended the training of GENA-LM Fly, a genomic foundation model"" and fine-tuned it on UTR pairs with ribosome density and mRNA decay data.",EC2_no_text_component,none,none,generative_status_unclear
rec_000138,"OCellus: A Language-Model Framework for Single-Cell, Spatial, and Perturbation Biology with Natural-Language Reasoning",10.64898/2026.07.08.737248,INCLUDE,none,none,python_gate,All first-pass criteria were positive without unresolved uncertainty.,,none,none,none,none
rec_000139,From Cellular Responses to Pharmacological Domains: Multimodal Zero-Shot Drug Representation Learning,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000140,Concord: Building Consensus Representations for Single Cells with Collaborative Random Projection,10.1145/3770855.3818842,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000141,Robust AI Framework for Comprehensive Tuberculosis Drug Resistance Profiling with Rapid Adaptability,10.64898/2026.07.20.26358475,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000142,Decoding immune signaling landscapes: what AlphaGenome reveals,10.1038/s41392-026-02844-9,EXCLUDE,review_editorial,none,adjudicator,"The abstract is a commentary on a recent Nature study introducing AlphaGenome, not an original model paper. It summarizes the reported model rather than presenting one.","""what AlphaGenome reveals"" and ""In a recent study published in Nature""",review_editorial,none,review_editorial,none
rec_000143,Abstract A034: Repurposing adult clinical trials for pediatric target discovery using the CURE AI foundation model,10.1158/1557-3265.d32026-a034,EXCLUDE,application_wrapper,generative_status_unclear,adjudicator,The abstract describes an integrated platform that fine-tunes a base foundation model for translational applications. That reads as a wrapper/application rather than a new text-bio model.,"""developed an integrated platform called CURE AI"" that ""finetunes a base foundation model"" for target discovery and related applications.",application_wrapper,none,application_wrapper,none
rec_000144,Artificial Intelligence in Early Diagnosis and Personalized Treatment of Alzheimer’s Disease,10.37591/ijbs.v03i02.247576,EXCLUDE,review_editorial,none,adjudicator,"This is explicitly a review of AI uses in Alzheimer’s disease, not a primary model paper. NLP is mentioned, but no specific text-bio generative model or foundation model is described.",“This review provides an overview of the existing uses of artificial intelligence in early diagnosis and personalized treatment of Alzheimer disease.”,review_editorial,text_component_unclear,review_editorial,none
rec_000145,From uncertainty to clarity: The evolution of Nuclear Medicine towards precision theranostics and AI-driven digital twins.,,EXCLUDE,review_editorial,paper_type_unclear,adjudicator,"The title reads like a broad overview of nuclear medicine and AI-driven digital twins, but the record has no abstract content or model description. No text-bio model or generative foundation model evidence is provided.",Title only: “From uncertainty to clarity: The evolution of Nuclear Medicine towards precision theranostics and AI-driven digital twins.”,review_editorial,paper_type_unclear,review_editorial,paper_type_unclear
rec_000146,AI-Driven Pharmacogenomics and Precision Medicine: Future of Personalized Therapy,10.37591/etpm.v03i02.247547,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000147,Multimodal artificial intelligence using entire electronic health record and complete pathogen genome data for patient outcome prediction from life-threatening infection: the SuperbugAI Platform,10.64898/2026.08.04.26359536,EXCLUDE,EC4_no_foundation_model_evidence,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC4_no_foundation_model_evidence,none
rec_000148,Abstract B028: Repurposing adult clinical trials for rare cancer immune target discovery using the CURE AI foundation model,10.1158/1538-7445.rareca26-b028,EXCLUDE,application_wrapper,none,adjudicator,"This is a downstream platform that fine-tunes a base foundation model on clinical and multi-omic data. No text modality or text-bio bridge is described, so it is a wrapper-style application, not a text-bio generative model.",“finetunes a base foundation model” on “cross-disease clinical and multi-omic patient-level data”.,EC2_no_text_component,none,application_wrapper,generative_status_unclear
rec_000149,Deep Learning-Based Prediction of Antimicrobial Resistance,10.1051/itmconf/20268801020,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000150,Decoding the regulatory genome: single-cell four-omics integration,10.1038/s41392-026-02874-3,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000151,Artificial Intelligence-Driven Multiomics Integration in Lung Cancer: From Data Convergence to Precision Phenomics.,10.1177/15578100261472236,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000152,INTELLIGENT CANCER DIGITAL TWINS: AI-DRIVEN VIRTUAL PATIENT MODELS FOR PREDICTIVE ONCOLOGY,10.65713/ijaraiv14i1225,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000153,Frozen but Not Always Accessible: A Representation Analysis of Genomic Language Models,,EXCLUDE,EC2_no_text_component,none,adjudicator,"The paper studies frozen genomic language models as feature extractors and does not mention any text modality. It is a primary analysis of existing bio models, but it is out of scope for a text-bio screen.",“Genomic foundation models are increasingly reused as frozen feature extractors” and “frozen genomic language models”,none,paper_type_unclear,none,generative_status_unclear
rec_000154,M$^3$-Gen: Interpretable Multimodal Generation of Gene Expression Profiles Using Clinical and Imaging Data,,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC4_no_foundation_model_evidence,none
rec_000155,CIGTSurv: Clinical Information Guided Tri-modal Survival Prediction with Local Prototype Association and Global Feature Alignment,,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,EC3_not_generative,none
rec_000156,Abstract A041: Glyco-Immune Checkpoint Activation in Inflammatory Breast Cancer Defines a Targetable Immune Evasion Program,10.1158/1557-3265.d32026-a041,EXCLUDE,EC3_not_generative,none,adjudicator,This is a transcriptomic breast-cancer study; the only AI mention is that generative AI assisted editing the abstract. No generative model or text-bio system is described.,“Generative AI was used to assist in editing the text of this abstract.”,EC2_no_text_component,paper_type_unclear,EC3_not_generative,none
rec_000157,CASH3D: Color-aware 3D Multimodal Hypergraph Learning for Revealing Biologically Meaningful Tissue Organization,10.1145/3770855.3819048,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000158,Residual Multi-Modal Learning for Pan-Breast-Cancer Drug Response Prediction,10.64898/2026.07.03.736239,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000159,CASCADE recovers promoter-associated regulatory motifs from cell-type-resolved DNA language-model attributions,10.64898/2026.07.16.738979,EXCLUDE,EC3_not_generative,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,none,none,EC3_not_generative,none
rec_000160,Quantifying Cross-Modal Shared Information Between Histomorphology and Spatial Transcriptomics via Spatiotemporal Trajectory Correlation,10.64898/2026.07.13.738201,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000161,Optimized Lung Cancer Prediction using Adaptive Federated Multimodal Transformer Framework with Self-Supervised Feature Evolution,10.64909/ijits.2026.1103,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000162,"AI for Precision Medicine: Histopathology-centered Computational Analysis of Spatial Omics: Integration, Mapping, and Foundation Models",10.1145/3770855.3816454,EXCLUDE,review_editorial,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,review_editorial,none,review_editorial,none
rec_000163,"NeuroOmics-Net: An interpretable multimodal deep learning framework for Alzheimer's disease diagnosis and progression prediction using neuroimaging, EEG, and genomic data.",10.1016/j.compbiomed.2026.111879,EXCLUDE,EC2_no_text_component,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,EC2_no_text_component,none,EC3_not_generative,none
rec_000164,"VESTIGE: A Knowledge-Guided Masking Strategy for Corruption-Aware Fine-Tuning of Genomic Transformers, Validated on Ancient DNA Reconstruction",,EXCLUDE,application_wrapper,none,adjudicator,"VESTIGE is a drop-in masking/collator strategy applied to an existing genomic transformer, not a new generative model. It is a wrapper-style training trick for ancient DNA reconstruction.",“drop-in replacement for the standard MLM collator” applied to “DNABERT-2”,none,none,application_wrapper,none
rec_000165,The Dayhoff Atlas: scaling sequence diversity for improved protein generation,10.1101/2025.07.21.665991,EXCLUDE,benchmark_resource,none,adjudicator,"The abstract foregrounds the Dayhoff Atlas release of datasets and models, so this is primarily a resource paper rather than a standalone model report. It still clearly includes protein-language modeling and protein generation.","“release the Dayhoff Atlas code, datasets, and models” and “generate novel proteins within families”",benchmark_resource,none,none,none
rec_000166,PACMOS: an R package for Projection And Classification of Multi-Omic Samples,10.64898/2026.07.01.735542,EXCLUDE,application_wrapper,none,python_gate,First-pass reviewers gave a decisive exclusion criterion without unresolved uncertainty.,,application_wrapper,none,application_wrapper,none
rec_000167,Causal dictionary learning reveals and validates transcription-factor binding features in genomic language models,,EXCLUDE,application_wrapper,none,adjudicator,"This is a causal-interpretability framework applied to existing genomic language models, not a new generative text-bio model. The bridge is analytical rather than a substantive new model bridge.",“training top-k sparse autoencoders on the hidden activations” of “Nucleotide Transformer” and “DNABERT-2”,none,none,application_wrapper,none
rec_000168,Using Deep Learning to predict replication timing reveals baseline control of genomic DNA sequence,10.64898/2026.07.18.739304,EXCLUDE,application_wrapper,foundation_model_evidence_unclear,adjudicator,"The abstract describes fine-tuning GROVER for replication-timing prediction and combining it with epigenetic features, which is a downstream application. It does not establish a generative model, and foundation-model status is only implicit.","“GROVER ... a DNA language model, trained purely on DNA sequence can be fine-tuned for RT”",none,none,application_wrapper,none
